rank,product,brand_date,rating,price,category,review
251,빈폴 레이디스 A라인 스트랩 롱 다운 코트 BF9X38U02R ,빈폴,5,"529,780",점퍼,3
252,랩 울 와이드 핸디 코트(AK4WTA75) ,랩,4.8,"151,550",코트,6
253,기모 니트 롱 치마레깅스 ,2019.10.,4.4,"21,800",레깅스,449
254,벨뱃 자라 벨로아 미니 원피스 02731257800 ,2019.11.,4.5,"36,500",원피스,2
255,기모 면스키니팬츠 아우라진 ,2019.11.,4.4,"19,800",바지,231
256,샤트렌 블루폭스 넥 후드 롱 덕다운 점퍼 HC8WDW207 ,샤트렌,4.9,"117,700",점퍼,28
257,ACP 여성 플리스 본딩 데님 3종 ,2019.11.,5,"66,130",청바지,3
258,시슬리 니트트리밍 배색 부클 다운패딩 SAPD34961 ,베네통,4.2,"224,320",점퍼,6
259,핸드메이드 울 캐시미어 롱 코트 ,2018.11.,4.5,"149,700",코트,"1,313"
260,케이클럽 양털 롱후리스 양면 커플 집업코트 ,2019.11.,4.6,"44,800",코트,80
261,탑텐 여성 폴라리스 헤비구스다운 롱패딩 MSY4JP2909 ,신성통상,4.5,"73,610",점퍼,380
262,미리주문10 베스트몬테인19Winter 라이크라 기모데님 여성3종 ,2019.11.,4.6,"54,730",청바지,155
263,시즌 폴라티 ,2019.11.,4.4,"18,000",티셔츠,641
264,라인 구스 후드 폭스 다운 NCDHJK0100 ,라인,4.5,"210,430",점퍼,2
265,에코 오버핏 벨티드 덕다운 점퍼 TSDJPJ80020 ,패션플랫폼,4.3,"228,490",점퍼,6
266,온앤온 더블버튼 핸드메이드 벨트 코트 JW9WH412 ,온앤온,4.7,"101,020",코트,9
267,에이앤디 19 Winter 웜 텐셀 하이넥 5종 ,2019.09.,4.8,"58,730",티셔츠,719
268,올리브데올리브 터틀넥 니트 YZ0SP061 ,모드로코,4.1,"46,550",니트/스웨터,51
269,부드러운 터치감 터틀넥니트 ,2018.11.,4.4,"19,800",니트/스웨터,"1,423"
270,1 1 쫀쫀 부들부들 베이직 슬림 폴라티 ,2019.10.,4.1,"13,900",티셔츠,"1,824"
271,굵은 골지 코듀로이 숏 패딩 점퍼 겨울 데일리 밑단 스트링 ,2019.11.,4.2,"25,790",점퍼,21
272,어떤체형이든 어울리는 허리 안 밴딩 융기모 보이핏 배기 청바지 ,2019.10.,4.5,"23,850",청바지,84
273,오플 래비티 페이크퍼 코트 ,2019.11.,4.6,"124,510",코트,21
274,지오다노 브러시드 스키니 데님팬츠 419940 ,지오다노,4.5,"32,400",청바지,26
275,yeoyoo 여유 TV방송상품천연 폭스 FUR 롱 구스다운 단독초특가 6만원대 ,2019.12.,4.5,"68,000",점퍼,26
276,밍크 페이크퍼 후드 집업 점퍼 ,2019.11.,4.7,"30,990",점퍼,84
277,에셀리아 19FW 캐시미어혼방 코트 ,2019.10.,4.8,"101,440",코트,203
278,플라스틱아일랜드 리본넥 후로킹 원피스 PK4WO133 ,아이올리,4.6,"68,290",원피스,9
279,베네통 배색 라쿤퍼 패딩 점퍼 BAPD90761-BK ,베네통,4.6,"59,000",점퍼,89
280,프리미엄 여성 경량 구스 자켓 블랙 ,2019.09.,4.6,"28,580",점퍼,142
281,라벤더 보들보들 7컬러 라운드넥 루즈핏니트 ,2019.10.,4.3,"18,880",니트/스웨터,549
282,미리주문10 A G 엣지 라이크라 기모 텐션업팬츠 3종 WINTER19 ,2019.09.,4.8,"67,620",바지,"1,417"
283,리스트 탈착 폭스 트리밍 구스다운 점퍼 TSDJPJ82010 ,인동에프엔,4.3,"303,170",점퍼,7
284,리가든 로로 폭스 롱 점퍼 ,2019.11.,5,"208,000",점퍼,3
285,포커스 우월하게 아름답게 겨울 원피스 VFIW1OP3111_SET ,스타코퍼레이션,4.3,"29,390",원피스,292
286,밴딩 겨울 기모 진청 블랙진 일자청바지 ,2019.11.,4.4,"32,900",청바지,42
287,샤틴 골드버튼 트위드 원피스 S194M603 ,영흥,4.4,"221,190",원피스,42
288,단품1종 V CUT 여성 울트라 스트레치 윈터 데님팬츠 ,2019.11.,4.5,"31,120",청바지,39
289,플라스틱아일랜드 프릴 언발 후로킹 원피스 PK4WO061 ,아이올리,4.8,"79,830",원피스,76
290,코데즈컴바인 숏패딩 점퍼 CEDPD801WA ,코데즈컴바인,4.3,"46,900",점퍼,160
291,쿠즈텡 터틀넥 판초핏 니트4종 ,2019.09.,4.8,"53,860",니트/스웨터,"1,654"
292,드레이프 사선 브이넥 셔링 니트 ,2019.11.,4.1,"23,900",니트/스웨터,92
293,슬레진저 뽀글이 양털 롱후리스 자켓 SZG-FHJ2030W ,슬레진저,4.1,"16,050",재킷,325
294,스튜디오톰보이 투포켓 하이넥 다운 점퍼 9109414998 ,신세계톰보이,4.3,"123,040",점퍼,18
295,로맨틱레시피 마이 노카라 라운드 다이아 누빔 퀄팅 웰론 여성 경량패딩 자켓 ,2019.10.,4.2,"18,270",점퍼,205
296,1 1 베이직 기모 티셔츠 ,2019.10.,4.4,"15,900",티셔츠,"1,643"
297,겨울신상 그린 배색 세일러 카라 니트 429 ,2019.10.,4.1,"32,800",니트/스웨터,455
298,르오트 프리미엄 천연라쿤 메리노울니트 2종세트 ,르오트,3.9,"16,360",니트/스웨터,56
299,스튜디오톰보이 냅핑 후드 롱 원피스 9109441999 ,신세계톰보이,4.7,"55,040",원피스,177
300,트임 롱 핸드메이드코트 ,2019.09.,4.4,"174,900",코트,191
301,핸드메이드 카라 벨트 커프스 롱 캐시미어 울 코트 ,2019.11.,4.3,"129,690",코트,26
302,미아마스빈 사이렌셜 배색 맨투맨 원피스 ,2019.10.,4.5,"22,100",원피스,302
303,울 100 스티치 스트랩 핸드메이드 코트 ,2019.10.,4.5,"99,800",코트,"1,655"
304,지스튜디오 19FW 시그니처 구스다운 ,지스튜디오,4.7,"93,640",점퍼,643
305,스파오 가볍고 부드러운 마카롱 푸퍼 SPJD94TG01 ,스파오,4.5,"41,940",점퍼,28
306,쿠즈텡 캐시미어100 V넥 판초핏 니트 라임옐로우 S ,2019.09.,4.9,"72,530",니트/스웨터,104
307,탑걸 심플 핸드메이드 코트 TJDACT900F ,연승어패럴,4.6,"74,840",코트,30
308,겨울 여성 슬림 스판 기모 9부 10부 일자 슬랙스 바지 여자 하이웨스트 정장 팬츠 ,2019.11.,5,"39,800",바지,21
309,리틀마켓 리버시블 양털 롱후리스 덤블집업 점퍼 GAHO9AJJ ,리틀마켓,4.3,"42,780",점퍼,298
310,SOUP 핸드메이드 제천벨트 코트 SVAHC85 ,동광인터내셔날,4.9,"130,470",코트,27
311,헤지스 레이디스 퀄팅 롱패딩점퍼 ,헤지스,4.9,"169,000",점퍼,27
312,로렌비달 이태리 캐시미어100 코트 ,로렌비달,4.8,"181,080",코트,145
313,파슨스 엘리든 리버시블 롱 무스탕 PBLTI6CT102 ,파슨스,4.5,"139,300",코트,17
314,LBL 헤어리 폭스 울 블랜디드 니트 풀오버 ,LBL,4.8,"53,850",니트/스웨터,893
315,지센 스포츠 겨울 여성 19 FW 웜앤소프트 본딩팬츠 3종 ,지센,4.7,"60,320",바지,160
316,저스트원 DA18020  바지 ,저스트원,4.3,"29,700",바지,217
317,코인코즈 세라 니트 가디건 DK9WD604 ,코인코즈,4.5,"45,080",카디건,8
318,루나코어스 폭스밸리 풀스킨 FAUX 무스탕 ,루나코어스,4.9,"127,400",점퍼,"1,660"
319,리틀마켓 뽀글이 포켓 집업 양털조끼 JK12A9 ,리틀마켓,4.4,"15,750",조끼,35
320,발열 융털 기모 레깅스 6 Colors ,2019.11.,4.6,"3,480",레깅스,356
321,쉬즈미스 핸드메이드 벨티드 울 코트 SWHCTJ41040 ,인동에프엔,5,"182,310",코트,1
322,티오케이 오리털 트렌치 패딩코트 ,2019.12.,4.9,"113,100",점퍼,7
323,시슬리 핸드메이드 울 캐시미어 모직코트 SACTD1961 ,베네통,4.5,"344,520",코트,18
324,리본마켓 레트로글램 벨벳 퍼프 롱원피스 ,2019.12.,4.5,"26,993",원피스,2
325,겨울 밍크융 기모 밴딩 보이핏 배기 일자 하이웨스트 32 중청 데님팬츠 청바지 ,2019.11.,4.8,"27,900",청바지,12
326,랩 전략 울혼방 핸드메이드 더블코트 AK4WTE60 ,랩,4.6,"121,720",코트,27
327,아이잗바바 렉스카라구스패딩 BJBE2PD13 ,바바패션,4.8,"208,980",점퍼,6
328,내셔널지오그래픽 여성 타루가 RDS 덕 다운 점퍼 O N194WDW930 ,내셔널지오그래픽,4.6,"359,000",점퍼,113
329,GOYO 고요 19FW 루렉스 니트 풀오버 ,2019.09.,4.7,"111,390",니트/스웨터,304
330,밍크 벨벳 피치기모레깅스 ,2019.11.,4.6,"2,500",레깅스,48
331,랩 페이크 퍼 롱패딩 AK4PDB70 ,랩,4.8,"84,550",점퍼,16
332,베리베리 7컬러 터틀넥 루즈핏니트 ,2018.11.,4.1,"13,880",니트/스웨터,"1,662"
333,퍼트리밍 소매퍼 핸드메이드 울코트 3col ,2019.11.,4.4,"97,900",코트,37
334,느낌이좋아 캐시미어 목폴라티셔츠 니트 ,2017.12.,4.5,"29,000",니트/스웨터,"1,404"
335,1+1 골덴 배기 밴딩팬츠 ,2019.10.,4,"14,900",바지,377
336,S made 울니트 와이드 슬랙스 팬츠 ,2019.10.,4.5,"15,210",바지,"1,158"
337,마리나요팅 사가폭스 구스 다운 숏 트렌치다운 ,2019.10.,4.5,"172,070",점퍼,599
338,폴햄 여성전용 슬림핏 트레이닝 팬츠 PHZ3PT2310 ,폴햄,4.4,"9,800",트레이닝복,87
339,씨씨콜렉트 폭스퍼 루즈핏 구스다운패딩 C194PSG834 ,대현,4.4,"292,480",점퍼,5
340,에고이스트 라글란 페미닌 핸드메이드 코트 EK4TC901 ,아이올리,4.7,"192,750",코트,35
341,뮬라웨어 업 다운 노컷 팬츠 MLP0904 ,뮬라,4.6,"29,000",레깅스,"4,770"
342,크로커다일레이디 롱다운 패딩코트 CL8WDW207 ,크로커다일레이디,4.9,"104,000",점퍼,8
343,게스 여성 인디고 반하이 기모 스키니 OJ4D0114 ,게스,4.7,"50,120",청바지,22
344,캐시미어 트렌치 롱코트 ,2019.11.,4.5,"54,790",코트,50
345,더웨이나인 여자흰남방 여성 면접블라우스 기본 고급 화이트셔츠 ,더웨이나인,4.7,"28,900",블라우스/셔츠,923
346,클라이드앤 애착패딩 소매레터링 롱점퍼 NO 1 FJDDU451U ,연승어패럴,4.7,"62,120",점퍼,51
347,온앤온 폭스퍼 후드 덕 다운 롱패딩 JP9WH806 ,제이앤제이,5,"279,600",점퍼,2
348,나이스크랍 카라넥 오버핏코트 N194MWCA54 ,엔씨에프,4,"165,410",코트,4
349,보웬 이중지 니트 팬츠 ,2019.11.,4.7,"87,600",바지,3
350,아키클래식 구스 롱패딩 벤치코트 ,아키클래식,4.7,"99,000",점퍼,"1,502"
351,융털레깅스 융레깅스 기모레깅스 양모레깅스 ,2019.11.,4.7,"2,840",레깅스,286
352,네이버쇼핑,2019.11.,4.7,"2,840",레깅스,286
353,온앤온 W843 후드퍼 숏패딩 점퍼 jp9wm843 ,제이엠제이,4.1,"65,320",점퍼,17
354,웬디 기모박스 힙가려지는 루즈핏맨투맨 ,2019.10.,4.2,"14,500",티셔츠,829
355,게스 여성 원워시 기모 슬림 스트레이트 OJ4D0200 ,게스,4.6,"47,000",청바지,28
356,여우진69탄 마일드진 스키니데님팬츠 밍크기모 ,2019.11.,4.4,"26,820",청바지,60
357,리버시블 칼간램 롱 구스다운 코트 ,2019.11.,4.7,"252,980",점퍼,3
358,스튜디오톰보이 플랫 카라 클래식 코트 9109411020 ,신세계톰보이,4.6,"156,950",코트,7
359,루즈핏 퍼카라 벨트 트렌치 롱 패딩 코트 ,2019.11.,4.3,"22,350",점퍼,7
360,기모 레이어드 데일리 긴팔 옆트임 여리여리 박시 루즈핏 언발 겨울 티셔츠 ,2019.10.,4.7,"13,900",티셔츠,168
361,몽클레어 19 20FW 플라메뜨 플라메트 FLAMMETTE 패딩 ,몽클레어,4.7,"1,269,000",점퍼,38
362,쥬시쥬디 라쿤퍼 후디드 롱점퍼 JSGD726F ,티비에이치글로벌,4.7,"88,280",점퍼,24
363,스튜디오톰보이 테일러드 카라 핸드메이드 코트 9109411995 ,신세계톰보이,4.5,"169,800",코트,40
364,AND ALL NEW 퓨어 캐시미어 100 니트 여성용 ,비앤에스컴퍼니,4.8,"88,100",니트/스웨터,161
365,ZOOC 라쿤 퍼 구스롱패딩 Z184PSG183 ,미래,4.5,"239,000",점퍼,54
366,어쩌다 트임 밴딩 기모조거팬츠 ,2019.11.,4.4,"13,900",바지,121
367,온앤온 양털 후리스 점퍼 NW9WM596 ,보끄레머천다이징,4.7,"137,670",점퍼,14
368,보들 따뜻한 초극세사 양모 레깅스 밍크 융털 기모 유발 무발 타이즈 스타킹 ,2018.12.,4.7,"4,990",레깅스,279
369,진 융기모 허리스판 기모부츠컷진 기모청바지 SP902 ,2019.05.,4.4,"19,000",청바지,"1,483"
370,스튜디오톰보이 레귤러 카라 다운 점퍼 9109414881 ,신세계톰보이,4.6,"130,460",점퍼,43
371,에고이스트 후드 폭스퍼 리버시블 무스탕 EK4TM002 ,아이올리,4.9,"214,170",코트,16
372,나이스크랍 루즈핏 더블 코트 N194XWCA47 ,롯데지에프알,5,"165,410",코트,8
373,1 1 데일리 포켓 뽀글이 양털조끼 ,2019.11.,4.5,"12,900",조끼,147
374,기획무배 3컬러 골지니트 시보리 조거팬츠 ,2019.10.,4.4,"20,900",바지,85
375,아이젤 페루 알파카 블렌딩 케이프 코트 ,아이젤,4.8,"64,050",코트,873
376,뱅뱅 여성기모슬림스판청바지 KQV383B ,뱅뱅,4.6,"7,900",청바지,210
377,5컬러 골덴 코듀로이 밴딩 롱 머메이드 겨울 롱스커트 ,2019.11.,4.7,"32,000",스커트,26
378,Christina n Co 크리스티나앤코 19 WINTER 에코퍼 롱 리버시블 패딩 코트 1종 ,2019.11.,4.5,"52,800",점퍼,31
379,아디다스 오리지널 우먼스 3S 레깅스 타이즈 CE2441 ,아디다스,4.6,"19,060",레깅스,"1,283"
380,TNGTW 수트 자켓팬츠 셋업 ,JYP,4.4,"39,590",정장세트,221
381,밀라노스토리 폭스 울 블랜딩 니트 풀오버 2종 ,2019.10.,4.5,"67,130",니트/스웨터,162
382,매그제이 캐시미어울폴라니트 J22PNT234 ,매그제이,4.3,"53,370",니트/스웨터,7
383,기획무배 4컬러 기본 무지 포근한기모 롱맨투맨 ,2019.10.,4.4,"13,900",티셔츠,33
384,남녀공용 오버핏 벨벳 커플패딩 11색상 ,2019.10.,4.5,"47,500",점퍼,28
385,쉬즈미스 19FW 울 블렌드 원 버튼 핸드메이드 코트 SWHCTJ42040 ,인동에프엔,4.6,"170,380",코트,26
386,하이웨스트 흑청 일자청바지 2321 ,2019.11.,4.5,"28,900",청바지,204
387,스카시 도톰 부드러운 6컬러 라운드넥니트 ,2019.10.,4.4,"18,880",니트/스웨터,305
388,르꼬끄스포르티브 선데이 롱기장 구스다운  Q8422ADJC1- BLK ,데상트코리아,4.8,"175,600",점퍼,47
389,플라스틱아일랜드 넥 리본 묶음 후로킹 원피스 PK4WO133 ,플라스틱아일랜드,4.8,"75,820",원피스,47
390,다이어트 효과 허리 안 밴딩 일자 융기모 청바지 ,2019.10.,4.2,"21,930",청바지,106
391,화이트폭스 퍼포인트스트랩패딩트렌치코트 ,2019.11.,4.5,"47,970",코트,12
392,르샵 뽀글이 포켓 지퍼 조끼 LJAVE451 ,현우인터내셔날,4.5,"48,280",조끼,10
393,코데즈컴바인 시보리 숏 솜털 패딩 CED-PD690WB ,코데즈컴바인,4,"48,600",점퍼,17
394,나인식스뉴욕 마이크로볼 엣지 숏 패딩 1종 ,나인식스뉴욕,4.4,"84,960",점퍼,736
395,비지트인뉴욕 스타일리쉬 벨티드 핸드메이드코트 ,디케이앤코,4.4,"81,780",코트,57
396,오조이 기모 퍼프소매 맥시한 길이 머메이드 롱 플레어 겨울 4컬러 인어라인 원피스 ,오조이,4.4,"16,900",원피스,298
397,두키걸스 홀가먼트 골지 브이넥 풀오버 니트 캐시미어 ,2019.09.,4.6,"70,310",니트/스웨터,113
398,스튜디오톰보이 노카라 페이크 무스탕 코트 9109461998 ,신세계톰보이,4.8,"128,730",코트,32
399,반목 폴라 캐시미어 반폴라 니트 ,2019.10.,4.7,"17,480",니트/스웨터,583
400,뱅뱅 여성 기모 밴드 부츠컷 데님 팬츠 블루키 NQF755 ,뱅뱅,4.6,"22,520",청바지,47
401,씨티지 사가폭스 후드 리버시블 FAUX 커리무스탕 ,온돌레더패션,4.8,"145,290",코트,177
402,온앤온 캐시미어 핸드메이드 더블 코트 NW9WH063 ,보끄레머천다이징,4.8,"230,790",코트,6
403,톡톡 샤이닝 플리츠 롱 스커트 ,2019.09.,4.5,"15,700",스커트,638
404,다이아 밍크 퍼카라 퀼팅 패딩 ,2019.11.,4.3,"40,310",점퍼,30
405,포지션 스트라이프 기모 원피스 ,2019.11.,4.5,"23,000",원피스,64
406,지오다노 여 프린트 후드 스웨트셔츠 329928 ,지오다노,4.5,"21,380",티셔츠,126
407,라씨엔토 이태리 캐시미어 홀가먼트 니트 ,2019.10.,4.8,"79,210",니트/스웨터,243
408,LBL 캐시미어 울 블랜디드 롱코트 후드 롱패딩 2종 ,LBL,4.8,"184,140",코트,520
409,겨울 김장바지 할머니 고무줄 누빔 몸빼바지 ,2019.11.,4.2,"7,900",바지,26
410,보브 폭스 퍼 롱 구스 다운 7158417102 ,신세계인터네셔날,4.7,"178,760",점퍼,103
411,더틸버리 퍼카라 장식 숏 패딩 점퍼 TJBA2PD98 ,바바패션,4.1,"83,020",점퍼,57
412,프라다 로고 I18 여자 패딩 점퍼 291534 ,프라다,4.1,"1,837,440",점퍼,57
413,FRJ 에프알제이 여성 TR 사이드밴딩 기본핏 기모 슬랙스 F94F-CP529A ,FRJ,4.8,"17,540",바지,17
414,트로이드 기모 트임 맨투맨 ,2019.10.,4.3,"27,000",티셔츠,123
415,머스트비 경량 구스 롱 ,머스트비,4.8,"21,830",조끼,530
416,NnF 2019 WINTER 롱 앤 볼 패딩 코트 1종 벤치코트 겨울 패딩 점퍼 ,2019.11.,4.7,"40,890",점퍼,55
417,나인 리본 타이 트위드 미니 원피스 OP-4696 ,바이와이제이,5,"72,670",원피스,4
418,V넥 변형 오리털 경량패딩 조끼 ,2019.09.,4.3,"17,500",조끼,893
419,지오다노 여 플리스 목넥 가디건 329915 ,지오다노,4.4,"41,550",카디건,168
420,듀엘 NEW 사가폭스 덕다운 점퍼 D194PSG804 ,듀엘,4.6,"424,150",점퍼,15
421,폴라 니트 팬츠 투피스 세트 ,2019.10.,4.8,"59,000",코디세트,25
422,더아이잗 폭스퍼 후드 구스다운 점퍼 IIBM2PD71 ,바바패션,4.6,"152,068",점퍼,144
423,카라 벨트 랩 모직 겨울 울 루즈핏 여성 롱코트 ,2019.11.,4.5,"35,000",코트,11
424,메리바움 하모니 오버핏 기모 맨투맨 ,2019.10.,4.3,"11,510",티셔츠,101
425,FRJ 에프알제이 여성 밍크 블랙RAW 슬림스키니 기모 데님 F94F-DP351A ,FRJ,4.8,"20,410",청바지,8
426,ZOOC 스테치 더블 롱코트 Z194MSG121 ,ZOOC,5,"274,720",코트,5
427,마누쉬 2-Layered 플란넬 팬츠 1종 ,2019.10.,4.7,"27,780",바지,"1,271"
428,나이스크랍 페미닌한 롱코트 N194MWCA50 ,나이스크랍,3.7,"165,420",코트,3
429,써스데이아일랜드 더플 루즈핏 핸드메이드 롱 코트 T198MCT233W ,지엔코,4.7,"337,260",코트,7
430,유닛 캐시미어 100 여성 터틀넥 LFE4-KTN402N 1202404651 ,유닛,4.6,"88,000",니트/스웨터,48
431,이현이 X GOYO 19FW 캐시미어100 라운드넥 니트풀오버 ,2019.10.,4.6,"129,590",니트/스웨터,56
432,보웬 포켓니트바지 ,2019.10.,4.3,"78,800",바지,36
433,키큰여자쇼핑몰 총기장108cm 롱기장 겨울 기모 여성 정장스타일 밴딩팬츠 ,2019.11.,4.5,"25,800",바지,49
434,빈폴 레이디스 폭스퍼 소피 다운 점퍼 BF9X38U013 ,삼성물산,5,"484,490",점퍼,1
435,지컷 G-CUT 폭스퍼 롱 구스점퍼 7258417009 ,신세계인터네셔날,4.6,"208,830",점퍼,47
436,다니엘에스떼 리프팅업 슬림핏 기모 팬츠 2종 ,다니엘에스떼,4.8,"45,570",바지,447
437,코데즈컴바인 오버핏 숏 패딩 점퍼 CED-PD802WA ,코데즈컴바인,4.6,"69,000",점퍼,55
438,로엠 슈가템 폭스퍼 다운 롱 점퍼 RMJD94V01A ,이랜드,4.5,"152,100",점퍼,20
439,쉬즈미스 후드 롱 오리털패딩SMDJPI41080 ,인동에프엔,4.5,"59,274",점퍼,61
440,7컬러 얇고 포근 슬림핏 목폴라티 목티 폴라티 F66911 ,2019.09.,4.3,"5,200",니트/스웨터,98
441,몽클레어 클로에 KHLOE 롱패딩 ,몽클레어,4.9,"324,000",점퍼,96
442,플라스틱아일랜드 핏앤에이 벨트 다운 점퍼 PK4NZ164 ,플라스틱아일랜드,4.8,"185,770",점퍼,5
443,올리브데올리브 19 겨울 폭스퍼트리밍 구스숏패딩 OP9WM887 ,올리브데올리브,4.5,"253,050",점퍼,8
444,온앤온 폭스퍼 구스 롱 패딩 JP9WH804 ,제이엠제이,4.7,"199,800",점퍼,3
445,휴렉스 스타일 온에어 엣지 WINTER 18 폭스퍼 구스 다운 80051810 ,엠에이치티,4.5,"115,290",점퍼,20
446,일자 트레이닝 팬츠 요가 바지 ,2019.03.,4.6,"6,800",트레이닝복,"3,929"
